2020.01.02 21:25:00,1.31409,1.31419,1.31401,1.31412,102.34
2020.01.02 21:30:00,1.3141,1.31413,1.31397,1.314,269.1
2020.01.02 21:35:00,1.31399,1.31401,1.31396,1.31399,140.04
2020.01.02 21:40:00,1.31397,1.314,1.31389,1.31396,281.46
2020.01.02 21:45:00,1.31396,1.31396,1.31373,1.31382,268.19
2020.01.02 21:50:00,1.31378,1.31378,1.31355,1.31358,171.96
2020.01.02 21:55:00,1.31355,1.31381,1.31348,1.31349,269.55
2020.01.02 22:00:00,1.31349,1.31372,1.31308,1.31367,30.75
2020.01.02 22:05:00,1.31367,1.31391,1.31366,1.3138,32.25
2020.01.02 22:10:00,1.3138,1.3138,1.31352,1.31378,395.5
2020.01.02 22:15:00,1.31378,1.31378,1.31325,1.31327,468.56
2020.01.02 22:20:00,1.31326,1.31378,1.31325,1.31377,278.96
2020.01.02 22:25:00,1.31377,1.31378,1.31371,1.31372,842
2020.01.02 22:30:00,1.31372,1.31372,1.31354,1.3137,107
2020.01.02 22:35:00,1.31371,1.31379,1.31357,1.31358,51.62
2020.01.02 22:40:00,1.31358,1.31384,1.31357,1.31358,287.39
2020.01.02 22:45:00,1.31356,1.3138,1.3135,1.31361,126.23
2020.01.02 22:50:00,1.31359,1.31477,1.31336,1.31336,233.42
2020.01.02 22:55:00,1.31337,1.31461,1.31316,1.31316,316.62
2020.01.02 23:00:00,1.31335,1.31441,1.31315,1.31414,246.4
2020.01.02 23:05:00,1.31414,1.31418,1.31403,1.31415,92.62
2020.01.02 23:10:00,1.31419,1.31431,1.31402,1.31403,96.78
2020.01.02 23:15:00,1.31404,1.31417,1.31398,1.31417,130.69
2020.01.02 23:20:00,1.31416,1.3142,1.31404,1.31415,251.75
2020.01.02 23:25:00,1.31414,1.31432,1.31413,1.31415,441.03
2020.01.02 23:30:00,1.31415,1.31451,1.31414,1.31441,488.62
2020.01.02 23:35:00,1.3144,1.31446,1.31418,1.3144,221.54
2020.01.02 23:40:00,1.31441,1.31454,1.31435,1.31444,431.04
2020.01.02 23:45:00,1.31443,1.31444,1.31426,1.31427,238.22
2020.01.02 23:50:00,1.31426,1.31436,1.31425,1.31436,193.52
2020.01.02 23:55:00,1.31435,1.31477,1.31433,1.31467,370.92
2020.01.03 00:00:00,1.31466,1.31466,1.31405,1.31408,746.5
2020.01.03 00:05:00,1.31406,1.3145,1.31396,1.31447,301.54
2020.01.03 00:10:00,1.31445,1.31488,1.31443,1.31472,361.56
2020.01.03 00:15:00,1.31473,1.31498,1.31469,1.31479,269.61
